BMS-ID,AreaNum,OwnerCode,LocationID,,ID,X,Y,AMGX,AMGY,GrpNum,DetNum,Zone,ExitDist,RegionID,Suburb,EnableLogging,VersionNumber,Comment,ApplyThreshHold,ThreshHold,ArrivalLagTime,st1,st2,st3,typ,mnt,sub,lin,ind,con,dwg,cto,cmn,lmn,dmn,atf,ccd,pri,seq,link,vid_site,at,atd,volocc,at_st,at_fi,lcmVers,IntGrpNo,Approaches,Patching,Cost
10352,B0352,B,870,#N/A,870,153.025799,-27.4732,502546,6961146,NULL,NULL,NULL,0,2,CITY,Y,1249568143,SCATS STREAMS PILOT BCC CBD Fibre Ring 1 to BSQ,N,NULL,0,GEORGE ST,MARY ST,NULL,1,B,3,50,12/06/1998,25,S3829,L,Y,Y,Y,Y,12/06/1998,,11,,Y,,12/06/1998,Y,6:00:00,22:30:00,L,0,3,,1
10353,B0353,B,894,#N/A,894,153.015977,-27.447875,501576,6963950,NULL,NULL,NULL,0,7,KELVIN G,Y,1249568143,SCATS STREAMS PILOT N7039905P Windsor Rd Mux,N,NULL,0,HERSTON RD,L'ESTRANGE TCE,SCOTT RD,1,B,0,67,21/07/1999,25,S1437/2,Q,Y,Y,Y,,21/07/1999,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10354,B0354,B,712,#N/A,712,153.038919,-27.461499,503843,6962441,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,SCATS not STREAMS PILOT BCC Valley Hut,N,NULL,0,BRUNSWICK ST,HARCOURT ST,NULL,1,B,0,51,22/02/1998,25,3892,Q,Y,Y,Y,Y,22/02/1998,,32,,N,All Crossings,22/02/1998,Y,0:00:00,0:00:00,L,0,4,,1
10356,B0356,B,875,#N/A,875,152.990254,-27.372089,499033,6972344,NULL,NULL,NULL,0,3,McDOWALL,Y,1249568143,SCATS STREAMS PILOT N7026565P Chermside Mux,N,NULL,0,BECKETT RD,SATURN CRES,ALTHORP ST,1,B,0,74,12/02/1998,25,2487,Q,Y,Y,Y,Y,12/02/1998,,32,,Y,,12/02/1998,Y,0:00:00,0:00:00,L,0,4,,2
10357,B0357,B,877,#N/A,877,153.00564,-27.344896,500554,6975356,NULL,NULL,NULL,0,3,BRIDGEMA,Y,1249568143,N7032072P Aspley Mux,N,NULL,0,BEAMS RD,RIDLEY RD,NULL,1,B,0,79,23/07/1998,25,S3972,Q,Y,Y,Y,Y,23/07/1998,,32,,N,,23/07/1998,Y,0:00:00,0:00:00,L,0,4,,1
10358,B0358,B,986,#N/A,986,153.039283,-27.451901,503879,6963504,NULL,NULL,NULL,0,1,VALLEY,Y,1249568143,SCATS not STREAMS PILOT BCC Valley Hut,N,NULL,0,WICKHAM ST,MURRI WAY,AUDI CAR EXIT,1,B,0,52,13/11/2000,25,S3971/2,Q,Y,Y,Y,Y,13/11/2000,,32,,Y,,13/11/2000,Y,0:00:00,0:00:00,L,0,3,,1
10360,B0360,B,880,#N/A,880,153.024848,-27.473498,502452,6961113,NULL,NULL,NULL,0,2,CITY,Y,1249568143,SCATS STREAMS PILOT BCC CBD Fibre Ring 1 to BSQ,N,NULL,0,WILLIAM ST PED AT,STEPHENS LANE,NULL,2,B,2,51,8/09/1998,25,S4111,L,Y,Y,Y,Y,8/09/1998,N,36,,Y,,8/09/1998,Y,7:00:00,21:00:00,L,0,2,,1
10362,B0362,B,860,#N/A,860,152.995403,-27.481957,499542,6960176,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,SCATS STREAMS PILOT BCC Milton Hut,N,NULL,0,LAND ST,SYLVAN RD,NULL,1,B,0,25,30/01/2000,25,S985/2,Q,Y,Y,Y,Y,19/01/2005,,32,,Y,,30/01/2000,Y,0:00:00,0:00:00,L,0,3,1008/37-R5/8,1
10363,B0363,B,947,#N/A,947,152.996526,-27.479917,499653,6960402,NULL,NULL,NULL,0,10,MILTON,Y,1249568143,SCATS  STREAMS PILOT BCC Milton Hut,N,NULL,0,LAND ST,PATRICK ST,NULL,1,B,0,26,29/08/1999,25,S1021,Q,Y,Y,Y,,29/08/1999,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1008/21-R5/9,1
10364,B0364,B,1458,#N/A,1458,152.998478,-27.479727,499846,6960423,NULL,NULL,NULL,0,10,TOOWONG,Y,1249568143,BCC Milton Hut  SCATS not STREAMS PILOT,N,NULL,0,CORONATION DVE,LAND ST,NULL,1,B,2,27,30/01/2000,25,S4299,Q,Y,Y,Y,Y,30/01/2000,,6,,Y,,30/01/2000,Y,0:00:00,0:00:00,L,0,3,1008/61-R5/10,1
10365,B0365,B,6497,#N/A,6497,153.030139,-27.466627,502975,6961873,NULL,NULL,NULL,0,NULL,BRISBANE,Y,0,NULL,N,NULL,0,EAGLE STREET PED,EAGLE LANE,NULL,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10366,B0366,B,1017,#N/A,1017,152.962862,-27.446448,496325,6964108,NULL,NULL,NULL,0,7,THE GAP,Y,1249568143,BCC Pammay St Mux,N,NULL,0,WATERWORKS RD,COOINDA ST,NULL,1,B,0,72,2/08/2002,14,S4525,L,Y,,Y,Y,2/08/2002,,32,,N,,2/08/2002,Y,0:00:00,0:00:00,L,0,3,,2
10367,B0367,B,673,#N/A,673,152.9916,-27.419047,499166,6967143,NULL,NULL,NULL,0,7,ENOGGERA,Y,1249568143,Was MRD M1973 SCATS not STREAMS PILOT Optus ADSL,N,NULL,0,PICKERING ST PED AT,WARDELL ST,NULL,2,B,0,83,12/07/1978,25,1337,L,Y,Y,Y,,0000-00-00,,32,S,N,,0000-00-00,,0:00:00,0:00:00,L,0,0,,4
10368,B0368,B,876,#N/A,876,152.995868,-27.4455,499588,6964213,NULL,NULL,NULL,0,7,ASHGROVE,Y,1249568143,BCC Fibre Ashgrove Cent Mux SCATS not STREAMS PILOT,N,NULL,0,WATERWORKS RD PED A,DORSET ST,NULL,2,B,5,71,23/05/2000,25,S4330,Q,Y,Y,Y,N,18/05/2000,,7,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,,2
10369,B0369,B,994,#N/A,994,153.027134,-27.450349,502678,6963676,NULL,NULL,NULL,0,3,HERSTON,Y,1249568143,SCATS STREMS PILOT BCC Lutwyche Hut  SCATS not STREAMS PILOT,N,NULL,0,INNER NORTHERN BUSW,GILCHRIST AVE,HERSTON RD,1,B,0,81,20/02/2004,25,S5111,L,Y,Y,Y,N,20/02/2004,,1,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,2
10370,B0370,B,1068,#N/A,1068,153.043481,-27.339343,504294,6975971,NULL,NULL,NULL,0,3,TAIGUM,Y,1249568143,SCATS STREMS PILOT BCC Cable to B0347 Handford & Roghan,N,NULL,0,HANDFORD RD,ENBORISOFF ST,NULL,1,B,0,84,2/07/2001,25,S4407,Q,Y,Y,Y,Y,2/07/2001,,32,,Y,,2/07/2001,Y,0:00:00,0:00:00,L,0,3,,1
10371,B0371,B,1000,#N/A,1000,152.999388,-27.420067,499936,6967030,NULL,NULL,NULL,0,7,ALDERLEY,Y,1249568143,SCATS STREAMS PILOT BCC Fibre to Railway Place (B0176) was N7048938P Windsor Rd Mux,N,NULL,0,SOUTH PINE RD,PICKERING ST,RAYMONT RD,1,B,0,68,15/11/2007,27,S1/991/,L,Y,Y,Y,N,15/11/2007,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,5,,2
10372,B0372,B,999,#N/A,999,153.074696,-27.413882,507380,6967715,NULL,NULL,NULL,0,6,HENDRA,Y,1249568143,SCATS STREMS PILOT N7048964P Nudgee Rd Mux,N,NULL,0,NUDGEE RD,HEDLEY RD,NAVIGATOR PLACE,1,B,0,33,7/02/2001,25,S4447/2,Q,Y,Y,Y,Y,7/02/2001,,32,,Y,,7/02/2001,Y,0:00:00,0:00:00,L,0,4,,1
10373,B0373,B,755,#N/A,755,152.948428,-27.417115,494898,6967357,NULL,NULL,NULL,0,7,KEPERRA,Y,1249568143,SCATS STREAMS PILOT N7063688P Pammay St Mux,N,NULL,0,SETTLEMENT RD,KIDMAN ST,NULL,1,B,0,73,4/01/2001,25,S4449,Q,Y,Y,Y,Y,4/01/2001,,32,,Y,,4/01/2001,Y,0:00:00,0:00:00,L,0,4,,1
10375,B0375,B,995,#N/A,995,153.040092,-27.349329,503959,6974865,NULL,NULL,NULL,0,3,TAIGUM,Y,1249568143,N7048967P Zillmere Mux,N,NULL,0,HANDFORD RD,LIBERTY DRIVE,TAIGUM SS EXIT,1,B,0,77,23/06/2000,25,S4476,L,Y,Y,Y,Y,17/08/2006,,32,,N,,23/06/2000,Y,0:00:00,0:00:00,L,0,3,,1
10376,B0376,B,1065,#N/A,1065,153.015947,-27.317485,501573,6978392,NULL,NULL,NULL,0,13,BRACKENR,Y,1249568143,BCC Bald Hills Mux,N,NULL,0,HOYLAND ST,KLUVER ST,PARER ST,1,B,0,25,19/11/2001,25,S4008,Q,Y,Y,Y,Y,27/07/2005,,32,,N,,19/11/2001,Y,0:00:00,0:00:00,L,0,4,,2
10377,B0377,B,1078,#N/A,1078,153.029036,-27.311174,502866,6979091,NULL,NULL,NULL,0,13,BRACKENR,Y,1249568143,SCATS STREAMS PILOT BCC Bald Hills Mux,N,NULL,0,BRACKEN RIDGE RD,NORRIS RD,NULL,1,B,0,22,31/10/2001,25,S4478,Q,Y,Y,Y,Y,31/10/2001,,32,,Y,,31/10/2001,Y,0:00:00,0:00:00,L,0,3,,2
10378,B0378,B,1066,#N/A,1066,153.024504,-27.310795,502418,6979133,NULL,NULL,NULL,0,13,BRACKENR,Y,1249568143,BCC Bald Hills Mux,N,NULL,0,BRACKEN RIDGE RD,HOYLAND ST,NULL,1,B,0,24,19/11/2001,14,S3506,Q,Y,Y,Y,Y,19/11/2001,,32,,N,,19/11/2001,Y,0:00:00,0:00:00,K,0,3,,2
10379,B0379,B,1074,#N/A,1074,152.947386,-27.44429,494795,6964347,NULL,NULL,NULL,0,7,THE GAP,Y,1249568143,BCC Fibre Pammay St Mux,N,NULL,0,WATERWORKS PED NEAR,KULLAROO ST,NULL,2,B,0,74,6/10/2001,14,S4492,Q,Y,Y,Y,Y,6/10/2001,,32,,N,,6/10/2001,Y,0:00:00,0:00:00,K,0,2,,2
10380,B0380,B,1373,#N/A,1373,152.949702,-27.444895,495024,6964280,NULL,NULL,NULL,0,7,THE GAP,Y,1249568143,SCATS  STREAMS PILOT BCC Fibre - Pammay St Mux - N7005112P Ashgrove West Mux,N,NULL,0,WATERWORKS RD,PAMMAY ST,NULL,1,B,0,17,24/06/2001,25,S4493,Q,Y,Y,Y,Y,24/06/2001,,32,,Y,,24/06/2001,Y,0:00:00,0:00:00,L,0,3,,1
10387,B0387,B,1467,#N/A,1467,152.999813,-27.448398,499978,6963892,NULL,NULL,NULL,0,7,ASHGROVE,Y,1249568143,(move to BCC Fibre to Glenrosa Mux) BCC B0336 WW/Fulcher SCATS not STREAMS PILOT,N,NULL,0,WATERWORKS RD PED A,MOSSVALE ST,NULL,2,B,5,37,9/01/2003,14,S4938,L,Y,Y,Y,Y,9/01/2003,,5,,N,,9/01/2003,Y,0:00:00,0:00:00,L,0,2,,3
10388,B0388,B,1069,#N/A,1069,152.991761,-27.364677,499182,6973165,NULL,NULL,NULL,0,3,McDOWALL,Y,1249568143,SCATS STREAMS PILOT N7068606P Aspley Mux,N,NULL,0,BECKETT RD,CASUARINA ST,SATURN CRES,1,B,0,86,14/06/2001,25,S3343/2,Q,Y,Y,Y,Y,14/06/2001,,32,,Y,,14/06/2001,Y,0:00:00,0:00:00,L,0,4,,2
10389,B0389,B,1082,#N/A,1082,152.977944,-27.407978,497816,6968369,NULL,NULL,NULL,0,7,MITCHELT,Y,1249568143,BCC Mitchelton Mux,N,NULL,0,OSBORNE RD,BROOKSIDE EXIT,NULL,1,B,0,69,26/11/2001,14,S4551,Q,Y,Y,Y,,26/11/2001,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,2
10390,B0390,B,814,#N/A,814,153.036936,-27.429249,503647,6966013,NULL,NULL,NULL,0,3,ALBION,Y,1249568143,SCATS STREAMS PILOT BCC RF Lutwyche & Albion Camera Pole,N,NULL,0,ALBION RD,MCLENNAN ST,NULL,1,B,0,83,3/07/2001,25,S4552,Q,Y,Y,Y,Y,3/07/2001,,32,,Y,,3/07/2001,Y,0:00:00,0:00:00,L,0,3,,3
10391,B0391,B,1640,#N/A,1640,153.012821,-27.455829,501264,6963069,NULL,NULL,NULL,0,7,KELVIN G,Y,1249568143,SCATS STREAMS PILOT BCC Ithaca Mux,N,NULL,0,KELVIN GROVE RD,MUSK ST,LOWER CLIFTON TCE,1,B,1,80,24/11/2003,14,S2539/3,L,Y,Y,Y,N,24/11/2003,,1,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,1,2,,1
10392,B0392,B,1177,#N/A,1177,153.031353,-27.436228,503095,6965240,NULL,NULL,NULL,0,3,WINDSOR,Y,1249568143,SCATS STREAMS PILOT BCC Lutwyche Hut,N,NULL,0,LUTWYCHE RD,GRANTSON ST,NULL,1,B,0,85,4/03/2002,25,S4558,Q,Y,Y,Y,Y,4/03/2002,,32,,Y,All,4/03/2002,Y,0:00:00,0:00:00,L,0,3,,1
10393,B0393,B,934,#N/A,934,153.044523,-27.360325,504397,6973647,NULL,NULL,NULL,0,3,ZILLMERE,Y,1249568143,NULL,N,NULL,0,ZILLMERE RD,CHURCH RD,NULL,1,B,0,78,17/04/2002,14,S4564,Q,Y,Y,Y,Y,17/04/2002,,32,,N,,17/04/2002,Y,0:00:00,0:00:00,L,0,3,,1
10394,B0394,B,473,#N/A,473,153.041599,-27.331714,504108,6976816,NULL,NULL,NULL,0,6,BRACKENR,Y,1249568143,SCATS STREAMS PILOT N7504263P Sandgate Mux,N,NULL,0,TELEGRAPH RD,DENHAM ST,NULL,1,B,0,66,29/11/2001,25,S4146/2,Q,Y,,Y,Y,29/11/2001,,32,,Y,,29/11/2001,Y,0:00:00,0:00:00,L,0,3,,1
10395,B0395,B,1638,#N/A,1638,153.047952,-27.341988,504736,6975678,NULL,NULL,NULL,0,13,TAIGUM,Y,1249568143,Was STRE-AMS  Rolled Back to BLISS 20100803 Optus 3G - Was N7000926P,N,NULL,0,ROGHAN RD,CHURCH RD,NULL,1,B,0,7,13/11/2003,25,S5046,L,V,,N,N,5/11/2003,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10396,B0396,B,757,#N/A,757,153.025779,-27.310714,502544,6979142,NULL,NULL,NULL,0,13,BRACKENR,Y,1249568143,BCC Bald Hills Mux,N,NULL,0,BRACKEN RIDGE RD,GLENEALLY ST,NULL,1,B,0,23,4/12/2001,14,S4643,Q,Y,Y,Y,Y,4/12/2001,,32,,N,,4/12/2001,Y,0:00:00,0:00:00,L,0,3,,2
10397,B0397,B,940,#N/A,940,153.046091,-27.351257,502544,6979142,NULL,NULL,NULL,0,13,BRACKENR,Y,1249568143,BCC Bald Hills Mux,N,NULL,0,BEAMS ROADD,CHURCH ROAD,NULL,1,B,0,1,27/10/2001,25,S,Q,Y,,Y,Y,27/10/2001,,32,,Y,,27/10/2001,Y,0:00:00,0:00:00,L,0,4,,1
10398,B0398,B,1398,#N/A,1398,153.048731,-27.351522,504813,6974622,NULL,NULL,NULL,0,13,TAIGUM,Y,1249568143,Philips PSC Mk3 - verfiied on site 23/12/2009 N7510924P Zillmere Mux,N,NULL,0,BEAMS RD,TEDMAN ST,NULL,1,B,0,2,27/10/2001,25,S,Q,Y,,Y,Y,27/10/2001,,32,,N,,27/10/2001,Y,0:00:00,0:00:00,L,0,4,,1
10400,B0400,B,702,#N/A,702,153.018354,-27.47394,501811,6961064,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,Change phasing to include new WB RT Bus arrow 09/10/2009 BCC Sth Bris Mux    SCATS STREAMS PILOT,N,NULL,0,MELBOURNE ST,GREY ST,NULL,1,B,3,7,1/06/1938,25,S525/5,,Y,Y,Y,Y,8/12/1994,,19,,Y,,2/06/1988,Y,0:00:00,0:00:00,L,0,4,,1
10401,B0401,B,269,#N/A,269,153.016453,-27.474951,501623,6960952,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,SCATS STREAMS PILOT Multimode to Sth Bris Mux,N,NULL,0,MELBOURNE ST,MERIVALE ST,NULL,1,B,3,9,29/06/1961,25,S526/7,,Y,Y,Y,Y,23/11/2004,,3,,Y,Across Melbourne Northern side & Lt Turn Lanes,11/01/1988,Y,7:00:00,21:00:00,L,0,3,,1
10402,B0402,B,270,#N/A,270,153.082839,-27.600105,508185,6947090,NULL,NULL,NULL,0,9,RUNCORN,Y,1249568143,Train Input Detect 11 Calls D Phase. C phase has 4 sec All Red BCC Sunnybank Hut    SCATS STREAMS PILOT,N,NULL,0,BEENLEIGH RD,WARRIGAL RD,NULL,1,B,5,14,9/11/1986,25,S2136/2,L,Y,Y,Y,,23/04/2001,,6,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,,1
10403,B0403,B,271,#N/A,271,153.019113,-27.480784,501886,6960306,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,SCATS STREAMS PILOT BCC Wgabba Hut. Old plan 13 to 113 DS 09/06,N,NULL,0,CORDELIA ST,ERNEST ST,NULL,1,B,3,6,24/09/1968,25,S1500/3,,Y,Y,Y,Y,11/07/1995,,11,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,1005/41-R4/6,1
10404,B0404,B,272,#N/A,272,153.026295,-27.482987,502595,6960062,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,Detectors 6 & 10 removed 06/12/2004 BCC Wgabba Hut     SCATS STREAMS PILOT,N,NULL,0,STANLEY ST,VULTURE ST,NULL,1,B,1,3,1/06/1938,27,S494/2,L,Y,Y,Y,Y,9/12/2007,,1,,Y,Across Stanley     4 Units,8/10/1981,Y,7:00:00,21:00:00,L,0,3,1003/21-R4/3,1
10405,B0405,B,273,#N/A,273,153.01887,-27.481957,501862,6960176,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,Pneg extends P3(10) across Ernest BCC Wgabba Hut      SCATS STREAMS PILOT,N,NULL,0,GLADSTONE RD,VULTURE ST,ERNEST ST,1,B,3,13,10/09/1971,25,S451,,Y,Y,Y,,2/10/2003,,10,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1003/51-R4/9,1
10406,B0406,B,274,#N/A,274,153.019528,-27.514072,501927,6956619,NULL,NULL,NULL,0,11,YERONGA,Y,1249568143,Det 5 normally calls C ph When Yneg on Det 5 calls B phase BCC Wgabba Hut,N,NULL,0,FAIRFIELD RD,HYDE RD,NULL,1,B,0,23,23/12/1987,25,S2135/2,,Y,Y,Y,Y,24/03/2003,,32,,N,BOTH,10/11/1989,Y,7:00:00,21:00:00,L,0,3,1003/46-R5/3,1
10409,B0409,B,277,#N/A,277,153.037159,-27.486634,503669,6959658,NULL,NULL,NULL,0,5,WGABBA,Y,1249568143,BCC Wgabba Hut      SCATS STREAMS PILOT,N,NULL,0,STANLEY ST,JURGENS ST,NULL,1,B,1,25,22/11/1987,25,S710/2,,Y,Y,Y,,23/06/1994,,20,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,1002/46-R2/46,1
10410,B0410,B,278,#N/A,278,153.035763,-27.479285,503531,6960472,NULL,NULL,NULL,0,5,KANGAROO,Y,1249568143,BCC Wgabba Hut,N,NULL,0,MAIN ST,BELL ST,NULL,1,B,1,17,1/10/1963,25,T&W543,L,Y,Y,Y,Y,13/11/1996,,12,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,4,1004/11-R2/5,1
10411,B0411,B,279,#N/A,279,153.035813,-27.481181,503536,6960262,NULL,NULL,NULL,0,5,KANGAROO,Y,1249568143,BCC Wgabba Hut,N,NULL,0,MAIN ST,BAINES ST,NULL,1,B,1,18,1/10/1963,25,T3&W544,L,Y,Y,Y,,18/07/1995,,13,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1004/21-R2/6,1
10412,B0412,B,280,#N/A,280,153.035854,-27.482878,503540,6960074,NULL,NULL,NULL,0,5,KANGAROO,Y,1249568143,BCC Wgabba Hut,N,NULL,0,MAIN ST,PRINCESS ST,ANGLESEY ST,1,B,1,19,1/10/1963,25,T&W260,L,Y,Y,Y,Y,13/11/1996,,14,,N,ALL,23/05/1990,Y,7:00:00,21:00:00,L,0,4,1004/31-R2/7,1
10413,B0413,B,281,#N/A,281,153.035874,-27.484521,503542,6959892,NULL,NULL,NULL,0,5,WGABBA,Y,1249568143,RED LIGHT CAMERA on Vulture St. Old plan 13 to 113 DS 09/06 BCC Wgabba Hut      SCATS STREAMS PILOT,N,NULL,0,MAIN ST,VULTURE ST,NULL,1,B,1,20,20/03/1962,25,S&W545,L,Y,Y,Y,Y,1/06/2006,,15,,Y,Across Vulture Eastern side,1/05/1988,Y,7:00:00,21:00:00,L,0,3,1004/41-R2/8,1
10414,B0414,B,282,#N/A,282,153.040173,-27.485108,503967,6959827,NULL,NULL,NULL,0,5,EST BRIS,Y,1249568143,No skipping BCC Wgabba Hut       SCATS STREAMS PILOT,N,NULL,0,WELLINGTON RD,VULTURE ST,NULL,1,B,1,3,8/04/1965,25,S546,L,Y,Y,Y,,19/09/1996,,3,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,2,1001/22-R1/2,1
10415,B0415,B,283,#N/A,283,153.039768,-27.487104,503927,6959606,NULL,NULL,NULL,0,5,EST BRIS,Y,1249568143,No Skipping when Linked.Dwells in B phase when not Linked BCC Wgabba Hut   SCATS not STREAMS PILOT,N,NULL,0,WELLINGTON RD,STANLEY ST,NULL,1,B,1,4,23/04/1965,25,S547,,Y,Y,Y,N,25/06/1999,,4,,Y,,0000-00-00,Y,6:30:00,21:30:00,L,0,3,1001/31-R1-3,1
10416,B0416,B,284,#N/A,284,153.039151,-27.489957,503866,6959290,NULL,NULL,NULL,0,5,WGABBA,Y,1249568143,BCC Wgabba Hut       SCATS STEAMS PILOT,N,NULL,0,LOGAN RD,WELLINGTON RD,BALACLAVA ST,1,B,1,2,29/04/1965,25,S720,,Y,Y,Y,,20/02/2000,,2,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,1001/11-R1/1,1
10417,B0417,B,285,#N/A,285,153.046616,-27.479601,504604,6960437,NULL,NULL,NULL,0,5,EST BRIS,Y,1249568143,BCC Wgabba Hut     SCATS STREAMS PILOT,N,NULL,0,LYTTON RD,HEATH ST,HEIDELBERG ST,1,B,1,28,26/11/1968,25,W253,L,Y,Y,Y,,19/10/2004,,23,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,3,1006/31-R2/16,1
10418,B0418,B,286,#N/A,286,152.976153,-27.587058,497639,6948535,NULL,NULL,NULL,0,4,INALA,Y,1249568143,N7008878P Inala Mux,N,NULL,0,ROSEMARY ST,BIOTA ST,GLENALA RD,1,B,0,45,25/01/1982,25,S1743/2,,Y,Y,Y,,3/10/2003,,32,,N,,0000-00-00,Y,0:00:00,0:00:00,L,0,6,,1
10419,B0419,B,287,#N/A,287,153.088736,-27.46836,508768,6961682,NULL,NULL,NULL,0,8,CANNON H,Y,1249568143,BCC Wynnum Hut     SCATS STREAMS PILOT,N,NULL,0,WYNNUM RD,BARRACK RD,MUIR ST,1,B,1,9,18/09/1970,25,S274,,Y,Y,Y,,29/12/1998,,9,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10420,B0420,B,288,#N/A,288,153.04163,-27.496981,504111,6958512,NULL,NULL,NULL,0,5,WGABBA,Y,1249568143,A/T Off due to file request 6.30am N7026720P Wgabba Hut,N,NULL,0,LOGAN RD PED AT,BURANDA STATE SCHOO,NULL,2,B,0,87,28/05/1963,28,T3&W550,L,Y,Y,Y,Y,2/03/2009,,32,,N,Ped'n crossing,28/05/1963,Y,6:30:00,21:00:00,L,0,2,,1
10421,B0421,B,289,#N/A,289,153.063903,-27.508926,506313,6957189,NULL,NULL,NULL,0,5,COORPARO,Y,1249568143,PNEG extends ped walk pattern 4 N7008883P Cavendish Mux,N,NULL,0,CAVENDISH RD PED AT,LORETTO CONVENT,NULL,2,B,0,43,12/09/1969,27,T1&W277,,Y,Y,Y,Y,20/10/2008,,32,,N,,21/06/1995,Y,7:00:00,21:00:00,L,0,2,,1
10422,B0422,B,290,#N/A,290,153.073068,-27.51678,507219,6956319,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,BCC Cavendish Mux,N,NULL,0,CAVENDISH RD PED AT,CAVENDISH RD HIGH,NULL,2,B,0,41,18/09/1968,27,S&W516,,Y,Y,Y,Y,27/02/2008,,32,,N,Ped'n crossing,5/09/1984,Y,7:00:00,21:00:00,L,0,2,,1
10423,B0423,B,291,#N/A,291,153.093905,-27.53184,509279,6954651,NULL,NULL,NULL,0,8,MT.GRAVA,Y,1249568143,Doesn't Skip when Linked  Runs ABDCD with MP BCC Newnham Rd Mux SCATS STREAMS PILOT,N,NULL,0,CREEK RD,CAVENDISH RD,NEWNHAM RD,1,B,0,22,23/05/1967,25,S568/2,,Y,Y,Y,,8/10/1996,,32,,Y,,0000-00-00,Y,0:00:00,0:00:00,L,0,4,,1
10424,B0424,B,292,#N/A,292,153.067049,-27.572342,506624,6950165,NULL,NULL,NULL,0,9,SUNNYBAN,Y,1249568143,N7036604P Sunnybank Mux  STREAM-REVERTED,N,NULL,0,McCULLOUGH ST PED A,MACGREGOR STATE SCH,NULL,2,B,0,39,28/05/1975,14,T&W1041,L,Y,Y,Y,Y,14/04/2003,,32,,N,,0000-00-00,Y,7:00:00,21:00:00,L,0,2,,1
10425,B0425,B,293,#N/A,293,153.05133,-27.508077,505070,6957283,NULL,NULL,NULL,0,5,GREENSLO,Y,1249568143,BCC Logan Rd Mux  SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,CHATSWORTH RD,NULL,1,B,4,49,15/06/1964,25,S553/3,,Y,Y,Y,Y,6/05/1997,,3,,N,Across Logan & Chatworth   4 Units,18/03/1987,Y,7:00:00,21:00:00,L,0,3,,1
10426,B0426,B,294,#N/A,294,153.061344,-27.519236,506060,6956047,NULL,NULL,NULL,0,5,HOLLAND,Y,1249568143,BCC Logan Rd Mux  SCATS not STREAMS PILOT,N,NULL,0,LOGAN RD,YULETIDE ST,ARNOLD ST,1,B,4,56,1/03/1964,25,S554,L,Y,Y,Y,Y,18/04/2001,,8,,N,Across Yuletide & Logan Southern side,11/08/1988,Y,7:00:00,21:00:00,L,0,4,,1
10427,B0427,B,683,#N/A,683,153.028136,-27.484711,502777,6959871,NULL,NULL,NULL,0,11,STH BRIS,Y,1249568143,BCC Wgabba Hut     SCATS STREAMS PILOT,N,NULL,0,STANLEY ST,RAYMOND TCE,NULL,1,B,1,4,29/01/1963,25,S555/3,,Y,Y,Y,Y,7/08/1996,,2,,Y,All Crossing,6/01/1989,Y,7:00:00,21:00:00,L,0,3,1003/31-R4/4,1
10428,B0428,B,296,#N/A,296,153.029077,-27.485469,502870,6959787,NULL,NULL,NULL,0,11,WGABBA,Y,1249568143,Ped(2)7 overlap B-C 24 seconds BCC Wgabba Hut SCATS not STREAMS PILOT,N,NULL,0,STANLEY ST,ANNERLEY RD,NULL,1,B,1,5,23/04/1970,25,S256/2,,Y,Y,Y,Y,26/09/1996,,3,,Y,,0000-00-00,Y,7:00:00,21:00:00,L,0,3,1003/41-R4/5,1
